postcode,region,location_count,total_tiv,avg_risk_score
BT73 4VW,Northern Ireland,1,197514.51,12.194
RH98 2WB,South East,1,197466.5,36.58
LU22 2MF,East of England,1,197260.49,12.192
IV47 8DS,Scotland,1,197256.22,48.769
SW4 2YW,Greater London,1,197159.15,36.575
YO79 7JA,Yorkshire and the Humber,1,197148.72,36.575
BT65 5DJ,Northern Ireland,1,197117.65,36.575
SE64 2YC,Greater London,1,197032.93,48.765
PR58 8VA,North West,1,196992.71,12.191
RH55 3TT,South East,1,196864.36,24.381
PR77 6DH,North West,1,196787.78,12.19
E91 4MP,Greater London,1,196720.24,24.379
EC36 5ME,Greater London,1,196547.3,24.377
BT45 2HP,Northern Ireland,1,196465.44,12.188
DY96 6XE,West Midlands,1,196341.76,24.375
SA16 5BA,Wales,1,196162.38,12.187
SE92 1HF,Greater London,1,196156.9,12.187
NE26 3SR,North East,1,196146.73,24.373
DD54 6NW,Scotland,1,196055.0,36.558
N43 7ZU,Greater London,1,196028.63,12.186
PR31 8TS,North West,1,195989.03,12.186
DD29 6UM,Scotland,1,195920.87,24.371
BL86 7RC,North West,1,195902.25,24.371
WS20 8PT,West Midlands,1,195888.3,24.371
LE49 7SP,East Midlands,1,195874.51,36.556
RG54 7KY,South East,1,195862.65,12.185
W57 3DD,Greater London,1,195787.36,48.739
SW49 8DH,Greater London,1,195700.28,12.184
WA84 1EN,North West,1,195687.65,12.184
M80 5MZ,North West,1,195537.2,12.184
BT58 3EX,Northern Ireland,1,195386.33,36.548
SY66 4RD,Wales,1,195237.41,12.182
WA16 3PP,North West,1,195138.46,24.363
HU65 5ZM,Yorkshire and the Humber,1,195090.72,12.181
ST5 6ZN,West Midlands,1,195041.15,12.181
BD30 6CS,Yorkshire and the Humber,1,195038.88,36.543
GU98 4RF,South East,1,194991.29,24.361
NW63 6NJ,Greater London,1,194964.92,24.361
PL93 4GT,South West,1,194963.01,48.722
LE98 4YK,East Midlands,1,194955.9,36.542
DE46 1CJ,East Midlands,1,194941.17,24.361
BA2 8FR,South West,1,194933.69,36.541
EC62 6SA,Greater London,1,194764.95,12.18
SW77 3KP,Greater London,1,194752.82,48.718
AB2 4DY,Scotland,1,194744.95,24.359
ST87 5RK,West Midlands,1,194679.26,12.179
W10 2SF,Greater London,1,194610.97,12.179
EC49 3JW,Greater London,1,194595.94,36.536
SW95 4VP,Greater London,1,194505.55,24.356
W83 6TY,Greater London,1,194476.73,24.356
EC19 7YF,Greater London,1,194453.77,24.356
N61 4VM,Greater London,1,194419.54,12.178
YO65 1EG,Yorkshire and the Humber,1,194345.46,24.355
WS35 3HS,West Midlands,1,194341.78,24.355
CV35 1AA,West Midlands,1,194308.06,12.177
CM29 4BM,East of England,1,194248.27,36.531
BT80 3FW,Northern Ireland,1,194221.15,24.354
CO18 6VY,East of England,1,194193.09,24.353
DD13 3YX,Scotland,1,194145.25,48.705
L69 2DE,North West,1,194068.49,48.704
IP54 7EU,East of England,1,194061.36,48.704
OX68 5BB,South East,1,194024.03,12.176
DN33 3JD,Yorkshire and the Humber,1,193981.37,36.527
DD20 5PX,Scotland,1,193952.01,12.175
NW95 1SS,Greater London,1,193919.7,48.701
DN54 7DV,Yorkshire and the Humber,1,193892.48,48.7
DN13 5ES,Yorkshire and the Humber,1,193832.32,12.175
SO77 3SA,South East,1,193759.54,12.174
PL22 6YJ,South West,1,193588.04,48.694
S8 7WX,Yorkshire and the Humber,1,193483.77,12.173
WV71 3BB,West Midlands,1,193457.54,36.518
BT53 3UB,Northern Ireland,1,193453.95,36.518
N32 7GB,Greater London,1,193367.55,24.345
CO17 4XN,East of England,1,193263.15,12.172
BD29 4RV,Yorkshire and the Humber,1,193233.23,12.172
BT5 4ZB,Northern Ireland,1,193207.16,12.172
PR65 4DM,North West,1,193204.1,12.172
BH65 6AG,South West,1,193125.95,12.171
OX80 2BS,South East,1,193123.8,24.342
GU53 1TC,South East,1,193095.43,24.342
SE72 6XB,Greater London,1,193088.52,48.684
CF78 4ZN,Wales,1,193042.25,12.171
PR54 8HU,North West,1,192911.64,36.51
NN23 5FM,East Midlands,1,192834.12,12.17
BN76 1EB,South East,1,192738.81,24.338
LN15 8VD,East Midlands,1,192651.78,12.169
WC77 5XW,Greater London,1,192637.2,24.337
HU24 2VK,Yorkshire and the Humber,1,192541.7,12.168
HD93 8ZN,Yorkshire and the Humber,1,192505.04,48.672
SW61 6AE,Greater London,1,192492.51,12.168
LD39 8SD,Wales,1,192489.45,12.168
HD53 5XT,Yorkshire and the Humber,1,192476.05,36.503
NR29 2MH,East of England,1,192403.53,36.502
LN5 1HW,East Midlands,1,192188.9,24.332
G56 6SD,Scotland,1,192148.51,12.166
BN62 1YD,South East,1,192086.64,24.331
M34 7GH,North West,1,192030.4,24.331
CV90 2YF,West Midlands,1,192014.36,12.165
RG43 7AE,South East,1,191972.94,12.165
DD41 7JJ,Scotland,1,191966.89,24.33
PO27 8PE,South East,1,191928.64,24.33
LN50 1KP,East Midlands,1,191884.54,24.329
RH15 4UN,South East,1,191871.65,48.658
IP98 3JN,East of England,1,191789.47,12.164
AL95 2RU,East of England,1,191666.07,24.327
WN91 3YU,North West,1,191586.36,36.489
W83 3VP,Greater London,1,191538.06,24.326
SE31 8VA,Greater London,1,191501.74,12.163
BA5 6BM,South West,1,191344.4,24.324
RG11 7ED,South East,1,191178.44,12.161
BB29 5TK,North West,1,191165.23,12.161
EC81 5ZJ,Greater London,1,191144.84,24.322
LL88 5VF,Wales,1,190948.09,12.16
SE43 2PN,Greater London,1,190917.05,12.16
PO69 4JC,South East,1,190915.78,12.16
PR18 8PU,North West,1,190836.09,36.478
PR78 8DB,North West,1,190833.8,36.477
SO66 6SF,South East,1,190780.3,24.318
NW85 1GZ,Greater London,1,190711.2,24.317
WN98 5ST,North West,1,190578.05,12.158
YO85 4FY,Yorkshire and the Humber,1,190537.59,48.63
SO56 5PP,South East,1,190495.03,24.315
SE49 2AX,Greater London,1,190486.72,24.315
N89 6WA,Greater London,1,190437.09,24.314
BB41 7TP,North West,1,190416.1,24.314
NP89 4AY,Wales,1,190412.0,24.314
RG9 2FV,South East,1,190395.91,12.157
YO61 8KA,Yorkshire and the Humber,1,190351.15,48.627
NW24 3JG,Greater London,1,190324.03,24.313
EX33 2MB,South West,1,190272.85,12.156
CV33 5FX,West Midlands,1,190206.5,12.156
L5 3NC,North West,1,190200.1,24.312
CV54 1EB,West Midlands,1,190027.13,48.62
BN58 2YV,South East,1,190007.85,36.464
LU25 6CG,East of England,1,189960.61,36.464
WV6 5WZ,West Midlands,1,189834.94,12.154
LE45 3ZH,East Midlands,1,189793.39,12.154
GL91 8NC,South West,1,189769.25,12.154
EH20 5PT,Scotland,1,189669.57,12.153
PO54 2TB,South East,1,189656.55,36.459
PL35 5GB,South West,1,189626.58,12.153
CO37 6MS,East of England,1,189600.88,12.153
BN60 5FH,South East,1,189588.29,47.395
B58 6DA,West Midlands,1,189553.69,12.152
CM16 5UN,East of England,1,189550.77,36.457
B46 4HZ,West Midlands,1,189533.64,24.305
WV55 3UK,West Midlands,1,189375.92,36.454
SW53 7DN,Greater London,1,189369.23,36.454
CV91 4AA,West Midlands,1,189346.69,36.454
BH28 8HS,South West,1,189304.51,36.453
LS40 6JN,Yorkshire and the Humber,1,189216.64,24.301
IP73 6GK,East of England,1,189133.61,24.3
WC97 3RM,Greater London,1,189087.3,24.3
LD72 1PY,Wales,1,189087.28,36.45
E37 4XF,Greater London,1,189037.96,36.449
OX87 2EF,South East,1,188877.94,36.447
N10 3XK,Greater London,1,188732.82,24.296
SR39 4YC,North East,1,188683.8,12.148
NN75 5ZY,East Midlands,1,188557.14,48.589
RG9 3TT,South East,1,188536.06,24.294
DH85 3NE,North East,1,188454.3,36.44
LL3 2VW,Wales,1,188400.1,24.293
LD56 8ZX,Wales,1,188339.01,12.146
E16 6ER,Greater London,1,188287.58,24.291
GU56 6MC,South East,1,188259.71,12.146
PL57 7FS,South West,1,188238.41,24.291
RH48 4ND,South East,1,188216.68,36.436
PO85 1RN,South East,1,188138.05,12.145
EC67 1XV,Greater London,1,187976.83,36.432
DD37 1TN,Scotland,1,187840.49,36.43
IP63 1TE,East of England,1,187769.0,24.286
GU46 6HK,South East,1,187725.33,12.143
DH97 3EX,North East,1,187672.19,12.142
HU93 7DE,Yorkshire and the Humber,1,187547.21,24.284
WC33 3SZ,Greater London,1,187531.56,48.567
SW53 5JN,Greater London,1,187483.43,36.424
AL97 1FW,East of England,1,187480.75,12.141
HG50 1KN,Yorkshire and the Humber,1,187444.83,24.282
N36 4DJ,Greater London,1,187342.54,36.422
EH81 2HX,Scotland,1,187304.51,12.14
OX89 7FM,South East,1,187267.54,24.281
PA6 1TY,Scotland,1,187238.03,36.42
BT48 5WR,Northern Ireland,1,187231.23,12.14
BH79 3CJ,South West,1,187204.08,24.28
M31 8RT,North West,1,187197.59,36.42
EC91 2CH,Greater London,1,187184.12,24.28
E56 5VF,Greater London,1,187149.24,12.14
WA77 2ZC,North West,1,187144.28,24.279
NN13 4KH,East Midlands,1,187136.86,36.419
OX98 4DV,South East,1,187097.74,24.279
SO98 6MA,South East,1,187043.52,12.139
PO97 1RF,South East,1,186994.75,12.139
SW28 1AN,Greater London,1,186975.21,24.277
RG22 5EJ,South East,1,186955.48,24.277
HD10 2DJ,Yorkshire and the Humber,1,186914.72,12.138
E94 2MY,Greater London,1,186750.65,12.138
LE79 8YB,East Midlands,1,186490.58,24.272
BT72 2BE,Northern Ireland,1,186381.16,12.136
SW78 7SK,Greater London,1,186286.41,12.135
EC96 6GK,Greater London,1,186272.76,48.54
NN87 7SC,East Midlands,1,186138.22,12.134
EC80 1MD,Greater London,1,186118.2,12.134
WC77 6AE,Greater London,1,186072.0,24.268
ST44 6XH,West Midlands,1,186035.64,24.267
LL63 3AY,Wales,1,186015.63,12.134
HD72 2CR,Yorkshire and the Humber,1,185987.71,12.133
WC84 8ZW,Greater London,1,185896.66,12.133
HD85 5ZZ,Yorkshire and the Humber,1,185862.04,36.398
AB58 6GZ,Scotland,1,185837.51,36.398
LS39 5GG,Yorkshire and the Humber,1,185764.54,36.397
AB31 2VM,Scotland,1,185743.64,12.132
WS49 8YH,West Midlands,1,185660.84,12.132
SW58 4AD,Greater London,1,185608.11,36.394
W53 5NE,Greater London,1,185526.23,24.262
LE69 1ZG,East Midlands,1,185482.19,36.392
OX12 1XF,South East,1,185465.24,24.261
IP3 4JX,East of England,1,185333.61,12.13
WA33 5GC,North West,1,185255.57,12.129
DD56 2KD,Scotland,1,184996.96,12.128
WN58 3MG,North West,1,184944.55,12.128
LN72 7TY,East Midlands,1,184900.3,24.255
CV18 1EH,West Midlands,1,184877.94,12.127
EX34 6PZ,South West,1,184762.81,48.507
LL6 4TA,Wales,1,184660.33,48.505
GU91 1VK,South East,1,184627.18,36.378
HG36 6FG,Yorkshire and the Humber,1,184532.88,36.377
HU24 6PC,Yorkshire and the Humber,1,184420.0,12.125
PO86 2TF,South East,1,184311.63,24.249
NW30 1HN,Greater London,1,184211.53,48.495
N11 1RU,Greater London,1,184130.09,36.37
RG5 4AH,South East,1,184100.39,12.123
BA75 3SF,South West,1,184046.12,12.123
BD52 1CP,Yorkshire and the Humber,1,184020.01,12.123
CH67 3RB,North West,1,183997.25,12.123
DY64 5JA,West Midlands,1,183994.26,24.245
EC56 8TY,Greater London,1,183932.43,24.245
N41 6SJ,Greater London,1,183904.93,24.244
EC96 2FD,Greater London,1,183887.73,36.366
NP45 3MA,Wales,1,183811.33,12.122
DN44 4NK,Yorkshire and the Humber,1,183661.26,12.121
LS15 8MH,Yorkshire and the Humber,1,183611.15,24.241
LE35 7RS,East Midlands,1,183481.42,12.12
DD16 4BZ,Scotland,1,183434.46,12.12
S20 3DN,Yorkshire and the Humber,1,183371.28,36.358
N20 6DH,Greater London,1,183343.66,12.119
SY34 8BU,Wales,1,183252.53,24.237
SE95 5RZ,Greater London,1,183171.54,24.236
SR6 1NT,North East,1,183167.91,12.118
PR96 2BX,North West,1,183160.14,24.236
LL32 4SZ,Wales,1,183053.31,24.235
W70 6KW,Greater London,1,183010.12,24.235
LN3 3XA,East Midlands,1,182916.35,24.234
NR52 6GB,East of England,1,182913.02,24.234
TR14 8HW,South West,1,182848.37,24.233
SW31 1RV,Greater London,1,182827.35,12.116
SW17 6CK,Greater London,1,182777.26,24.232
NW77 8ZY,Greater London,1,182676.44,12.115
EC12 1GV,Greater London,1,182529.92,12.115
WS11 7UC,West Midlands,1,182469.81,24.229
SW85 8AR,Greater London,1,182456.46,36.343
NW65 2WF,Greater London,1,182386.27,12.114
BB77 4EE,North West,1,182324.7,36.341
EX67 4EY,South West,1,182305.86,36.34
PO24 7MK,South East,1,182250.3,12.113
TR97 5EK,South West,1,182129.92,12.112
SW11 4DZ,Greater London,1,181965.17,12.112
SE76 8RA,Greater London,1,181884.6,36.333
E29 3HA,Greater London,1,181883.38,36.333
BH97 5ZY,South West,1,181871.19,24.222
WN60 5AH,North West,1,181649.32,12.11
LU76 4MY,East of England,1,181625.3,12.11
B92 4EH,West Midlands,1,181572.69,12.109
DD84 8JA,Scotland,1,181547.82,12.109
BL90 1RU,North West,1,181481.71,24.218
AL98 5FK,East of England,1,181413.47,24.217
E26 6VX,Greater London,1,181409.33,36.326
WA36 1SG,North West,1,181379.1,24.217
CH48 1BV,North West,1,181207.58,36.322
RG46 4RH,South East,1,181157.11,24.214
EX49 6NV,South West,1,181068.3,12.107
ST30 2TA,West Midlands,1,181060.26,36.32
S28 2RY,Yorkshire and the Humber,1,180659.12,12.104
RH62 5AF,South East,1,180602.31,24.208
BN72 3MB,South East,1,180585.0,48.416
PR39 8JJ,North West,1,180542.72,12.104
DD39 7EH,Scotland,1,180511.87,12.104
LE46 6FG,East Midlands,1,180474.49,24.207
RG31 2ZG,South East,1,180424.32,12.103
G56 4GH,Scotland,1,180385.98,24.206
LL56 5BM,Wales,1,180307.06,12.102
ST16 7ZZ,West Midlands,1,180267.49,24.204
BT64 4PN,Northern Ireland,1,180134.13,12.101
NR84 4MW,East of England,1,180038.41,12.101
CV46 8AX,West Midlands,1,179972.96,12.101
E89 4ZN,Greater London,1,179960.65,48.402
DY49 2CH,West Midlands,1,179951.77,12.1
ST90 7MB,West Midlands,1,179870.77,24.2
GU10 7JF,South East,1,179866.29,24.2
CV80 5FZ,West Midlands,1,179860.12,12.1
NW34 8CD,Greater London,1,179826.97,36.299
SW98 4EZ,Greater London,1,179785.12,36.299
SY47 5UX,Wales,1,179784.57,36.299
WC27 4MK,Greater London,1,179725.79,12.099
BA92 2DK,South West,1,179627.02,12.099
NW28 2DN,Greater London,1,179514.38,12.098
M76 6VA,North West,1,179356.32,12.097
NN92 8BU,East Midlands,1,179317.15,12.097
DD96 8NX,Scotland,1,179272.33,24.193
S96 3KS,Yorkshire and the Humber,1,179246.5,12.097
B41 5RU,West Midlands,1,179152.95,48.384
IP64 1JG,East of England,1,179033.23,48.381
RG11 7DS,South East,1,178903.59,12.095
WN25 4VT,North West,1,178881.9,12.094
CM54 2TM,East of England,1,178838.21,36.283
LU27 8PK,East of England,1,178798.17,24.188
EC29 6DM,Greater London,1,178731.96,24.187
EX78 5RA,South West,1,178707.91,12.094
NN54 2PF,East Midlands,1,178699.3,12.093
AL37 8RD,East of England,1,178671.15,36.28
AB91 2JW,Scotland,1,178645.21,36.279
OX18 6FW,South East,1,178605.88,24.186
LU59 7SY,East of England,1,178507.57,24.185
PR30 2MV,North West,1,178384.92,24.183
BH5 1NC,South West,1,178264.22,36.273
EC36 7YM,Greater London,1,178076.62,12.09
CM28 4WD,East of England,1,178067.03,12.09
CV23 8AA,West Midlands,1,178061.87,36.27
PR3 3WG,North West,1,178055.01,24.18
BS65 8AA,South West,1,178030.56,48.359
LU2 2BU,East of England,1,178007.39,36.269
RH1 6MD,South East,1,177990.16,12.089
BD97 4WR,Yorkshire and the Humber,1,177945.19,12.089
WS2 6BB,West Midlands,1,177863.13,12.089
NG8 3XB,East Midlands,1,177803.52,24.177
HD4 7AM,Yorkshire and the Humber,1,177715.13,48.352
HD64 7YK,Yorkshire and the Humber,1,177695.52,24.176
N88 4YT,Greater London,1,177643.28,24.175
AB47 6ZS,Scotland,1,177517.77,12.087
AL84 2KW,East of England,1,177388.87,12.086
BL53 1EM,North West,1,177339.33,12.086
RG44 3NE,South East,1,177334.0,12.086
SO35 8GZ,South East,1,177186.21,24.17
IP48 2WZ,East of England,1,177033.41,12.084
OX91 4UN,South East,1,177021.57,12.084
CO50 8HP,East of England,1,176969.49,24.167
NN88 3JC,East Midlands,1,176864.46,24.166
TS41 2GS,North East,1,176821.42,12.083
WS60 6DZ,West Midlands,1,176576.49,24.163
BD67 3CR,Yorkshire and the Humber,1,176513.76,12.081
BS30 5AD,South West,1,176491.39,12.081
NW34 7XD,Greater London,1,176452.26,12.081
EC16 3NH,Greater London,1,176376.2,12.08
WV20 1EY,West Midlands,1,176374.65,24.161
OX50 4TM,South East,1,176307.22,24.16
EC4 1GT,Greater London,1,176209.62,24.159
SE17 1BB,Greater London,1,176175.32,24.158
DY57 8XD,West Midlands,1,176173.93,12.079
LL60 7HE,Wales,1,176048.43,24.157
N46 2YU,Greater London,1,175956.27,12.078
SW53 3EY,Greater London,1,175925.75,12.078
CO75 8UA,East of England,1,175845.3,24.155
HD27 6EN,Yorkshire and the Humber,1,175751.32,36.23
IV17 7DV,Scotland,1,175732.08,24.153
W35 3TE,Greater London,1,175596.17,12.076
SW58 6AW,Greater London,1,175589.48,48.304
LU87 2UY,East of England,1,175556.39,12.076
CB28 5AY,East of England,1,175548.6,12.076
DL94 3BN,North East,1,175435.92,24.15
SO26 1KM,South East,1,175417.83,24.15
G13 5ES,Scotland,1,175369.79,24.149
NW87 6VE,Greater London,1,175338.32,12.074
L50 4AR,North West,1,175313.05,12.074
PL22 8ZT,South West,1,175310.64,12.074
AB72 3WX,Scotland,1,175305.04,12.074
NR36 1RW,East of England,1,175093.05,24.146
CV15 7VR,West Midlands,1,174959.31,24.145
RH69 8SV,South East,1,174950.36,36.217
BN76 7YB,South East,1,174933.77,48.289
NG21 7MX,East Midlands,1,174862.89,12.072
NG77 4KB,East Midlands,1,174831.28,12.072
WS3 1YJ,West Midlands,1,174732.65,24.142
PL54 4JU,South West,1,174701.39,12.071
RH78 6ZN,South East,1,174692.27,36.212
LD60 3GH,Wales,1,174662.86,24.141
BS65 3DA,South West,1,174633.35,36.211
SE10 3AA,Greater London,1,174478.89,24.139
W93 1ZX,Greater London,1,174403.55,36.207
LU82 2FR,East of England,1,174308.38,12.069
SO2 5VN,South East,1,174294.4,36.206
N36 3SY,Greater London,1,174165.02,12.068
EC78 8CP,Greater London,1,174156.08,24.135
W80 4UF,Greater London,1,174066.98,36.202
BH78 3WB,South West,1,174044.39,24.134
WC48 3BF,Greater London,1,173959.91,24.133
SO81 6AH,South East,1,173817.46,12.066
E36 5TU,Greater London,1,173738.0,24.131
EC70 3CN,Greater London,1,173728.14,12.065
RG37 1AG,South East,1,173502.52,36.192
BN48 1GX,South East,1,173487.99,36.192
DY98 6XV,West Midlands,1,173416.13,24.127
L79 1UZ,North West,1,173405.55,24.127
BH8 7NT,South West,1,173327.46,24.126
CB5 6RB,East of England,1,172794.38,24.12
IV54 5PD,Scotland,1,172744.65,36.179
PA35 1EZ,Scotland,1,172725.81,12.059
RH40 3EK,South East,1,172654.07,48.236
NG90 1JP,East Midlands,1,172611.35,24.118
GU37 7MJ,South East,1,172571.27,36.176
BB55 5CG,North West,1,172530.64,12.058
NP60 7RH,Wales,1,172492.72,24.116
NW89 3AS,Greater London,1,172420.52,36.173
LN83 3FC,East Midlands,1,172388.65,24.115
CB25 6XP,East of England,1,172379.52,36.172
GU82 4BN,South East,1,172356.86,48.229
NN58 3JR,East Midlands,1,172311.7,12.057
WV26 1JH,West Midlands,1,172219.31,12.057
N52 1TA,Greater London,1,172155.37,12.056
PA56 5DM,Scotland,1,172040.36,12.055
RH7 7DN,South East,1,171992.98,24.11
SY21 2KW,Wales,1,171983.72,24.11
OX25 6ZW,South East,1,171941.31,24.11
S39 1PY,Yorkshire and the Humber,1,171924.81,12.055
EX92 5HF,South West,1,171888.8,24.109
ST85 4TA,West Midlands,1,171805.19,12.054
S76 3WR,Yorkshire and the Humber,1,171803.5,36.162
CF55 3GN,Wales,1,171786.88,12.054
CM89 8FJ,East of England,1,171660.09,24.107
EC77 7UX,Greater London,1,171656.56,24.107
EC61 7UZ,Greater London,1,171606.55,48.212
EC14 2KH,Greater London,1,171497.76,12.052
HD25 1CN,Yorkshire and the Humber,1,171467.28,12.052
RG42 1EM,South East,1,171443.96,12.052
CF76 3NP,Wales,1,171387.04,24.103
CB9 7UC,East of England,1,171329.45,24.103
BD53 2KW,Yorkshire and the Humber,1,171275.96,12.051
IV67 4DU,Scotland,1,171251.36,12.051
WA48 8VC,North West,1,171251.24,12.051
WS5 7BH,West Midlands,1,171169.92,12.05
CF28 7DD,Wales,1,171035.29,36.149
EC1 2TR,Greater London,1,171009.9,12.049
W96 8PF,Greater London,1,170992.25,36.148
WV61 3WH,West Midlands,1,170911.95,24.098
DE65 8XD,East Midlands,1,170886.1,12.049
WC8 8SJ,Greater London,1,170850.23,24.097
HG70 7DW,Yorkshire and the Humber,1,170672.27,24.095
W35 7FZ,Greater London,1,170391.45,24.092
NE63 3BB,North East,1,170237.11,12.045
WN60 8UT,North West,1,170197.15,12.045
BL2 1YP,North West,1,170187.32,24.089
NG24 7WK,East Midlands,1,170182.33,12.045
BT30 6AS,Northern Ireland,1,170067.65,48.176
SW39 8HV,Greater London,1,170048.84,12.044
CB78 8PN,East of England,1,169920.38,48.172
PO34 2FN,South East,1,169872.08,24.086
WV43 3TF,West Midlands,1,169836.6,12.043
BN28 8SF,South East,1,169760.35,12.042
LD81 4FW,Wales,1,169757.53,12.042
AB45 7KM,Scotland,1,169725.49,24.084
BN88 8UJ,South East,1,169687.51,48.167
SO95 8GJ,South East,1,169623.59,12.041
SY90 6JN,Wales,1,169550.43,36.123
CH54 4BV,North West,1,169541.35,24.082
BB37 8HB,North West,1,169529.87,12.041
NN82 1EN,East Midlands,1,169511.81,12.041
BN22 7ZK,South East,1,169487.48,24.081
DN20 7BG,Yorkshire and the Humber,1,169402.72,24.08
HD18 5HA,Yorkshire and the Humber,1,169344.63,36.119
TR49 4WS,South West,1,169337.3,12.04
SE85 1BY,Greater London,1,169258.08,12.039
WN31 5CT,North West,1,169237.87,24.078
,East Midlands,1,169194.28,24.078
N28 8NK,Greater London,1,168538.98,12.035
BN69 7AP,South East,1,168535.64,24.07
SE46 7SY,Greater London,1,168476.91,36.104
EC18 8SS,Greater London,1,168425.32,24.069
RG29 5TX,South East,1,168415.08,24.068
WN4 7SP,North West,1,168355.86,12.034
HG35 7KP,Yorkshire and the Humber,1,168330.52,48.135
CB34 5JD,East of England,1,168142.19,12.033
NE9 4DC,North East,1,168108.61,36.097
DN3 6NF,Yorkshire and the Humber,1,168102.6,12.032
S4 2TH,Yorkshire and the Humber,1,167874.22,24.062
LS64 7NX,Yorkshire and the Humber,1,167717.81,12.03
CH5 8HU,North West,1,167577.3,24.058
AB68 7TT,Scotland,1,167562.51,36.087
SE91 4CN,Greater London,1,167461.61,12.029
NE12 5NW,North East,1,167435.37,12.028
SW18 7GD,Greater London,1,167429.13,12.028
NR24 2KD,East of England,1,167275.99,12.027
WV82 5RV,West Midlands,1,167243.18,12.027
W18 5GU,Greater London,1,167053.86,12.026
HD10 8TT,Yorkshire and the Humber,1,167023.45,24.052
OX55 6YU,South East,1,166929.87,36.076
NW93 4RD,Greater London,1,166912.28,15.633
NP51 8HW,Wales,1,166872.89,24.05
LS25 4WC,Yorkshire and the Humber,1,166857.38,12.025
OX34 7XJ,South East,1,166779.77,24.049
BN44 6CS,South East,1,166742.99,12.024
BB93 8MG,North West,1,166694.76,12.024
LD19 2MT,Wales,1,166683.39,24.048
NW10 7CK,Greater London,1,166660.94,12.024
SE1 2TD,Greater London,1,166649.91,12.024
N97 4VJ,Greater London,1,166543.25,24.046
E39 6VR,Greater London,1,166537.89,24.046
DN31 1HY,Yorkshire and the Humber,1,166534.34,36.069
BN11 1TS,South East,1,166422.66,12.022
SO33 2EG,South East,1,166331.4,12.022
SW26 2NH,Greater London,1,166330.03,24.043
BT63 3CA,Northern Ireland,1,166314.85,36.065
LE49 8PJ,East Midlands,1,166228.23,12.021
TR49 4UH,South West,1,166215.95,24.042
G55 8TM,Scotland,1,166113.25,36.061
HG42 1XV,Yorkshire and the Humber,1,165997.62,12.02
L73 7EC,North West,1,165981.17,36.059
SE16 7JX,Greater London,1,165949.64,12.019
SA28 8MR,Wales,1,165878.54,24.038
RG13 1RD,South East,1,165824.85,12.019
BH37 4BT,South West,1,165623.84,36.052
WN45 5HP,North West,1,165608.01,24.035
BT52 2VA,Northern Ireland,1,165601.69,12.017
LN65 3TP,East Midlands,1,165511.57,36.05
IP4 8RY,East of England,1,165453.23,24.033
EX35 4RT,South West,1,165399.72,24.032
WV91 4VY,West Midlands,1,165386.64,12.016
NN76 2UX,East Midlands,1,165333.35,12.016
HU75 8GF,Yorkshire and the Humber,1,165322.22,12.016
DD40 8XZ,Scotland,1,165256.1,48.061
E35 8PD,Greater London,1,165122.19,12.014
EC8 1KX,Greater London,1,165094.39,24.029
CB31 5EB,East of England,1,164967.07,12.014
EC48 1XY,Greater London,1,164890.52,24.026
TS21 5HA,North East,1,164781.27,12.012
TS77 5YM,North East,1,164718.58,24.024
BS26 3BJ,South West,1,164713.62,24.024
NW6 2MY,Greater London,1,164708.08,36.036
SR40 8VJ,North East,1,164678.11,12.012
LN13 3MB,East Midlands,1,164608.63,12.011
DY70 5SV,West Midlands,1,164539.66,36.033
N48 8UT,Greater London,1,164521.55,12.011
CF55 7TM,Wales,1,164462.5,12.01
B11 5MB,West Midlands,1,164381.04,24.02
LD15 1YV,Wales,1,164345.65,36.029
EC12 2CS,Greater London,1,164300.97,48.038
TR67 8KE,South West,1,164242.07,12.009
HU23 8KM,Yorkshire and the Humber,1,164203.55,12.009
OX69 1NN,South East,1,164108.15,36.025
SY45 7VT,Wales,1,163971.61,12.007
DD3 2UT,Scotland,1,163854.16,12.007
E77 6YP,Greater London,1,163817.22,24.013
EH40 4DC,Scotland,1,163802.17,24.013
NN25 7YS,East Midlands,1,163792.92,12.006
SO2 1TC,South East,1,163690.28,12.006
YO11 6SM,Yorkshire and the Humber,1,163651.48,12.006
DH3 3YN,North East,1,163462.45,12.004
NW26 8HH,Greater London,1,163452.09,36.013
HD60 1PM,Yorkshire and the Humber,1,163435.24,24.008
BA56 3SZ,South West,1,163394.96,12.004
SW8 5ZA,Greater London,1,163359.94,12.004
DY17 2DB,West Midlands,1,163358.6,15.605
LD41 2JE,Wales,1,163086.59,12.002
N82 5JR,Greater London,1,162857.59,24.001
SA74 1JS,Wales,1,162842.88,12.001
BB14 1XG,North West,1,162680.24,12.0
PA27 5GE,Scotland,1,162663.28,11.999
EX85 7XU,South West,1,162607.58,11.999
EX92 5XU,South West,1,162566.72,11.999
RH26 7TC,South East,1,162469.84,47.993
IP52 8HC,East of England,1,162313.83,11.997
HU48 6SS,Yorkshire and the Humber,1,162270.57,17.996
CO29 4PM,East of England,1,162163.13,23.993
HU97 7JD,Yorkshire and the Humber,1,162126.98,11.996
SE32 3TT,Greater London,1,162114.16,23.992
DH38 3SG,North East,1,162010.24,23.991
BA77 3DP,South West,1,161986.47,11.995
SO6 1TA,South East,1,161957.14,23.99
DL87 3HR,North East,1,161905.5,11.995
DY73 6FE,West Midlands,1,161905.35,11.995
NW77 1RH,Greater London,1,161890.79,35.984
SW14 3UY,Greater London,1,161879.92,23.989
OX98 5CS,South East,1,161781.95,35.982
